,featureid,id,coverherb_0m,coverherb_5cm,cover_0m,cover_5cm,Plot #,GPS #,Date Harvested,% Cover,Height 1,Height 2,Height 3,Height 4,Average Height,Wet Weight (g),Dry Weight (g),Site,Type,Tree Species,Bag Size,Average Bag Weight (g),Wet Weight Without Bag (g),Dry Weight Without Bag (g),Water Weight (g),Max Height (cm),Max Height (m),0,25,50,75,98,100,mean,std,nlayers,gapsize,maxpeakh,ptoh,cscore,FHD,VDR,VDRpeak,meanpeakh,stdpeakh,cvpeakh,herbh,PAIsum_0m,PAIsum_5cm,PAIsum_0mto1p5m,PAIsum_5cmto1p5m,PAImean_0mto1p5m,PAImean_5cmto1p5m,log(DryWeight)
69,Mpala03-70,70,0.8978102189781022,0.8978102189781022,0.8978102189781022,0.8978102189781022,70.0,70.0,17/01/2022,100.0,37.0,36.0,35.0,37.0,36.25,366.16,333.85,Airstrip,IN,AM,big,32.334,333.826,301.516,32.31,37.0,0.37,0.022936237975955,0.0717808008193969,0.1062744259834289,0.1426014713943004,0.253504947721958,0.2866145372390747,0.1124688312411308,0.0537936389446258,1.0,0.0,0.25,0.8822133228923922,0.0483870967741935,0.4306356018396421,0.6587395071983337,0.0,0.25,0.0,0.0,0.7091655327018861,4.217817415298246,4.217817415298246,4.217817415298246,4.217817415298246,0.5272271769122807,0.6025453450426065,5.70882308275255
70,Mpala03-71,71,0.7629596117836633,0.7629596117836633,0.7653061224489796,0.7653061224489796,71.0,71.0,17/01/2022,90.0,53.0,44.0,44.0,33.0,43.5,312.55,276.9,Airstrip,IN,AM,big,32.334,280.216,244.566,35.65,53.0,0.53,0.0299086775630712,0.0668289978057146,0.108889665454626,0.217157032340765,0.4255958908796307,0.5354457497596741,0.1563502550125122,0.1161059588193893,1.0,0.0,0.25,0.4669007086380055,0.0806451612903225,1.061552064984253,0.8613017201423645,0.0,0.25,0.0,0.0,0.6925104886997533,2.223576997877267,2.223576997877267,2.223576997877267,2.223576997877267,0.2779471247346584,0.31765385683960956,5.499485211138351
71,Mpala03-72,72,0.2602739726027397,0.0,0.2602739726027397,0.0,72.0,72.0,17/01/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Airstrip,OUT,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,1.0600706999565297,0.0161290322580645,-0.0,1.0,0.0,0.02,0.0,0.0,0.1731898427359353,0.6029507891682333,0.0,0.6029507891682333,0.0,0.07536884864602916,0.0,0.0
72,Mpala03-73,73,0.6551724137931034,0.6206896551724138,0.6551724137931034,0.6206896551724138,73.0,73.0,17/01/2022,70.0,45.0,33.0,30.0,23.0,32.75,175.55,156.56,Airstrip,IN,AM,big,32.334,143.216,124.226,18.99,45.0,0.45,0.0235114507377147,0.0375071465969085,0.0540585070848465,0.0789413675665855,0.1546389251947404,0.1884489208459854,0.0614752061665058,0.0338615588843822,2.0,0.75,1.0,0.7746672037385413,0.0967741935483871,1.3634455418328113,0.958700954914093,0.375,0.625,0.375,1.6666666666666667,0.5992491661683723,2.008983753998747,1.9388011143762072,2.008983753998747,1.9388011143762072,0.2511229692498434,0.2769715877680296,4.822102487365423
73,Mpala03-74,74,0.3333333333333333,0.2745098039215686,0.3333333333333333,0.2745098039215686,74.0,74.0,17/01/2022,30.0,8.0,3.0,33.0,0.0,11.0,82.56,67.96,Airstrip,OUT,,small,16.0905,66.4695,51.8695,14.6,33.0,0.33,0.0228119529783725,0.0361811462789773,0.0535416193306446,0.0704739615321159,0.0828557096421718,0.083456739783287,0.0527017936110496,0.0203434713184833,1.0,0.0,0.02,0.2396451149653605,0.032258064516129,0.5876929781664841,1.0,0.0,0.02,0.0,0.0,0.3257430031350981,0.7630646837930721,0.6418154401602024,0.7630646837930721,0.6418154401602024,0.09538308547413402,0.09168792002288606,3.948730948833525
74,Mpala03-75,75,0.5934065934065934,0.5494505494505495,0.5934065934065934,0.5494505494505495,75.0,75.0,17/01/2022,100.0,48.0,41.0,44.0,44.0,44.25,313.87,218.69,Airstrip,OUT,,big,32.334,281.536,186.356,95.18,48.0,0.48,0.0204687193036079,0.0430455775931477,0.0641889460384845,0.1077643278986215,0.205182847380638,0.2294465452432632,0.0787890255451202,0.0516562946140766,1.0,0.0,0.25,1.1193727988381432,0.032258064516129,0.688248462491752,0.9026697874069214,0.0,0.25,0.0,0.0,0.4880567925713091,1.6844776553496172,1.5945748796250847,1.6844776553496172,1.5945748796250847,0.21055970691870216,0.2277964113750121,5.227658822884805
75,Mpala03-76,76,0.75,0.7083333333333334,0.75,0.7083333333333334,76.0,76.0,17/01/2022,100.0,31.0,30.0,30.0,45.0,34.0,230.9,216.54,Airstrip,IN,AM,big,32.334,198.566,184.206,14.36,45.0,0.45,0.02310536429286,0.0659259185194969,0.082788236439228,0.1161225587129592,0.2312400788068771,0.2607961893081665,0.0960850566625595,0.0552342236042022,2.0,1.0,1.25,0.9238046363085732,0.0967741935483871,1.1572216781513518,0.94056636095047,0.4,0.75,0.5,1.5,0.6658757722551606,2.3674630350114034,2.2823438061738117,2.3674630350114034,2.2823438061738117,0.29593287937642543,0.32604911516768736,5.216054696580611
76,Mpala03-78,78,0.3,0.2333333333333333,0.3,0.2333333333333333,78.0,78.0,17/01/2022,30.0,9.0,30.0,30.0,25.0,23.5,88.03,80.53,Airstrip,OUT,,big,32.334,55.696,48.196,7.5,30.0,0.3,0.0216014180332422,0.0293654543347656,0.040110059082508,0.0705764610320329,0.1206414081156253,0.1234102845191955,0.0533048808574676,0.0317953936755657,1.0,0.0,0.02,0.1620610476502803,0.0483870967741935,0.6235676513174672,1.0,0.0,0.02,0.0,0.0,0.2910861667911871,0.6693920744399141,0.5314063314660112,0.6693920744399141,0.5314063314660112,0.08367400930498926,0.07591519020943018,3.87527603006103
77,Mpala03-77,77,0.15534130776305438,0.012484164905911475,0.1607142857142857,0.0178571428571428,77.0,77.0,17/01/2022,15.0,15.0,8.0,2.0,2.0,6.75,27.45,25.66,Airstrip,OUT,,small,16.0905,11.3595,9.5695,1.79,15.0,0.15,0.0336963273584842,0.0336963273584842,0.0336963273584842,0.0336963273584842,0.0336963273584842,0.0336963273584842,0.0336963273584842,0.0,1.0,0.0,0.02,0.5935364939694022,0.032258064516129,0.0895780266675439,1.0,0.0,0.02,0.0,0.0,0.1807960439881403,0.3443383706598732,0.0360370110053565,0.3443383706598732,0.0360370110053565,0.04304229633248415,0.005148144429336643,2.2585809574959907
78,Mpala03-79,79,0.6216216216216216,0.5405405405405406,0.6216216216216216,0.5405405405405406,79.0,79.0,17/01/2022,100.0,69.0,77.0,60.0,55.0,65.25,282.35,256.46,Airstrip,OUT,,big,32.334,250.016,224.126,25.89,77.0,0.77,0.0212130267173051,0.0413300804793834,0.0657957140356302,0.1170466542243957,0.1866558054089545,0.2112623453140258,0.0837589278817176,0.0503908470273017,1.0,0.0,0.25,1.1970671637012198,0.032258064516129,0.689856498589211,0.8586076498031616,0.0,0.25,0.0,0.0,0.4825422582482263,1.7245239132321428,1.5554091371760168,1.7245239132321428,1.5554091371760168,0.21556548915401785,0.22220130531085955,5.412208393711215
79,Mpala03-80,80,0.11036480982790911,0.03719407812059201,0.1219512195121951,0.048780487804878,80.0,80.0,17/01/2022,15.0,5.0,0.0,3.0,17.0,6.25,55.05,52.77,Airstrip,OUT,,big,32.334,22.716,20.436,2.28,17.0,0.17,0.0224484130740165,0.0225115180946886,0.0225746231153607,0.0226377281360328,0.0226957847550511,0.0227008331567049,0.0225746221840381,0.0001262100413441,1.0,0.0,0.02,0.8810249325185148,0.032258064516129,0.1949086871878175,1.0,0.0,0.02,0.0,0.0,0.1953700783385915,0.2519926551051668,0.10002084114932261,0.2519926551051668,0.10002084114932261,0.03149908188814585,0.014288691592760373,3.017298051468552
80,Mpala03-81,81,0.4047619047619047,0.3571428571428571,0.4047619047619047,0.3571428571428571,81.0,81.0,17/01/2022,35.0,20.0,6.0,30.0,3.0,14.75,56.03,51.12,Airstrip,OUT,,small,16.0905,39.9395,35.0295,4.91,30.0,0.3,0.0222694501280784,0.0312040662392973,0.0466921180486679,0.0639484599232673,0.0746690163016319,0.0776855573058128,0.0475319549441337,0.0176646187901496,1.0,0.0,0.02,0.2574481112527656,0.032258064516129,0.6517565611726532,1.0,0.0,0.02,0.0,0.0,0.3728755089704541,0.9812458328969424,0.8836655045580784,0.9812458328969424,0.8836655045580784,0.1226557291121178,0.12623792922258262,3.556190563627654
81,Mpala03-82,82,0.0666666666666666,0.0,0.0666666666666666,0.0,82.0,82.0,17/01/2022,35.0,6.0,6.0,18.0,14.0,11.0,37.42,35.73,Airstrip,OUT,,small,16.0905,21.3295,19.6395,1.69,18.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,1.1764952741509611,0.0161290322580645,-0.0,1.0,0.0,0.02,0.0,0.0,0.1731898427359353,0.13798574297390287,0.0,0.13798574297390287,0.0,0.01724821787173786,0.0,2.9775428443537804
82,Mpala03-83,83,0.6964142073145173,0.6693871802874902,0.7027027027027027,0.6756756756756757,83.0,83.0,17/01/2022,95.0,49.0,55.0,39.0,47.0,47.5,298.86,269.54,Airstrip,IN,AM,big,32.334,266.526,237.206,29.32,55.0,0.55,0.0336519666016101,0.1311890855431556,0.4469558596611023,0.6466298401355743,0.8126109540462494,0.8346172571182251,0.4166412055492401,0.2700437009334564,1.0,0.0,0.25,0.2995384984767779,0.0967741935483871,1.5928709567958252,0.827071487903595,0.0,0.25,0.0,0.0,0.9709157088296424,1.5823472512591703,1.5275493028829414,1.5823472512591703,1.5275493028829414,0.1977934064073963,0.21822132898327734,5.468928961913267
83,Mpala03-84,84,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,84.0,84.0,17/01/2022,100.0,40.0,34.0,53.0,69.0,49.0,333.28,307.21,Airstrip,OUT,,big,32.334,300.946,274.876,26.07,69.0,0.69,0.0371488332748413,0.0833406560122966,0.1153159290552139,0.1584219336509704,0.2605504202842712,0.2621680498123169,0.1248442754149437,0.0606068298220634,1.0,0.0,0.25,0.9535868317248122,0.0483870967741935,0.8192299997020129,0.7137519717216492,0.0,0.25,0.0,0.0,0.5704606704052544,1.8806757833139787,1.8806757833139787,1.8806757833139787,1.8806757833139787,0.23508447291424733,0.26866796904485407,5.6163200868855885
84,Mpala03-85,85,0.8466666666666667,0.8466666666666667,0.8466666666666667,0.8466666666666667,85.0,85.0,17/01/2022,100.0,33.0,36.0,39.0,45.0,38.25,412.1,372.35,Airstrip,IN,AM,big,32.334,379.766,340.016,39.75,45.0,0.45,0.0351590067148208,0.1151702273637056,0.37950000166893,0.6736505329608917,0.9939799976348876,1.0160000324249268,0.4213642477989197,0.3103255331516266,1.0,0.0,0.25,0.246504557965997,0.0967741935483871,1.5255226688321644,0.6781495809555054,0.0,0.25,0.0,0.0,1.2891825696513115,1.9926498125015337,1.9926498125015335,1.9926498125015337,1.9926498125015337,0.24908122656269172,0.28466425892879055,5.828992675326505
85,Mpala03-86,86,0.21844970900502358,0.01436807635196238,0.2244897959183673,0.0204081632653061,86.0,86.0,17/01/2022,15.0,13.0,0.0,11.0,9.0,8.25,31.03,29.3,Airstrip,OUT,,small,16.0905,14.9395,13.2095,1.73,13.0,0.13,0.0309105049818754,0.0309105049818754,0.0309105049818754,0.0309105049818754,0.0309105049818754,0.0309105049818754,0.0309105049818754,0.0,1.0,0.0,0.02,0.6470292223218977,0.032258064516129,0.099623389466162,1.0,0.0,0.02,0.0,0.0,0.1819282204866162,0.4977558783674318,0.041238574405471407,0.4977558783674318,0.041238574405471407,0.062219484795928974,0.0058912249150673435,2.5809362677043497
86,Mpala03-87,87,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.4838709677419355,87.0,87.0,17/01/2022,100.0,17.0,27.0,27.0,23.0,23.5,208.49,199.92,Airstrip,IN,AM,big,32.334,176.156,167.586,8.57,27.0,0.27,0.0256735496222972,0.0387728372588753,0.056249726563692,0.07491410151124,0.1196597160398959,0.1314344555139541,0.0616116747260093,0.0263609532266855,2.0,1.75,2.0,1.0308272391457347,0.1129032258064516,1.4012989616428222,0.97262841463089,0.4375,1.125,0.875,1.2857142857142858,0.5669245388776725,1.3883766101367117,1.32279696449073,1.3883766101367117,1.32279696449073,0.17354707626708896,0.18897099492724714,5.1214966523394025
87,Mpala03-88,88,0.2461538461538461,0.0,0.2461538461538461,0.0,88.0,88.0,17/01/2022,5.0,0.0,0.0,0.0,0.0,0.0,18.06,17.29,Airstrip,OUT,,small,16.0905,1.9695,1.1995,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,1.0767458372112355,0.0161290322580645,-0.0,1.0,0.0,0.02,0.0,0.0,0.1731898427359353,0.565133943570021,0.0,0.565133943570021,0.0,0.07064174294625263,0.0,0.18190480329761222
88,Mpala03-89,89,0.6477518512444586,0.6305104719341138,0.6551724137931034,0.6379310344827587,89.0,89.0,17/01/2022,100.0,46.0,42.0,26.0,47.0,40.25,255.83,233.39,Airstrip,IN,AM,big,32.334,223.496,201.056,22.44,47.0,0.47,0.0287915114313364,0.0616651959717273,0.1075732856988906,0.1607512384653091,0.6346520733833313,0.638265073299408,0.1434993892908096,0.1344538033008575,2.0,1.0,1.25,0.9383354596015898,0.1129032258064516,1.537696274214143,0.9094029068946838,0.4,0.75,0.5,1.5,0.6424018430446499,1.8589209928318107,1.8241375074080723,1.8589209928318107,1.8241375074080723,0.23236512410397633,0.26059107248686747,5.3035834762205365
89,Mpala03-90,90,0.2594726275526056,0.0594726275526056,0.2727272727272727,0.0727272727272727,90.0,90.0,17/01/2022,20.0,2.0,1.0,15.0,0.0,4.5,30.81,28.62,Airstrip,OUT,,small,16.0905,14.7195,12.5295,2.19,15.0,0.15,0.0216549597680568,0.0224722567945718,0.023728541098535,0.0255168317817151,0.0277370826527476,0.0279301479458808,0.0242605470120906,0.0023852174635976,1.0,0.0,0.02,0.7160721109946566,0.032258064516129,0.2606370995339223,1.0,0.0,0.02,0.0,0.0,0.2080821846351153,0.5973022076447096,0.15101510501629034,0.5973022076447096,0.15101510501629034,0.0746627759555887,0.02157358643089862,2.528085863881934
90,Mpala05-91,91,0.4032258064516129,0.1935483870967742,0.4032258064516129,0.1935483870967742,91.0,91.0,19/01/2022,70.0,8.0,6.0,34.0,27.0,18.75,93.99,86.96,North,OUT,,small,16.0905,77.8995,70.8695,7.03,34.0,0.34,0.0208477135747671,0.0250910907052457,0.0288615450263023,0.0431809220463037,0.0581568700075149,0.0615773648023605,0.0339747108519077,0.0110110091045498,1.0,0.0,0.02,0.3491050060573597,0.032258064516129,0.4913274484505221,1.0,0.0,0.02,0.0,0.0,0.2808560333919121,0.9008509331028212,0.43022275923389114,0.9008509331028212,0.43022275923389114,0.11260636663785265,0.06146039417627016,4.260840157625837
91,Mpala05-92,92,0.16324247932162533,0.011456765035911051,0.1696428571428571,0.0178571428571428,92.0,92.0,19/01/2022,25.0,0.0,8.0,0.0,0.0,2.0,28.38,25.19,North,OUT,,small,16.0905,12.2895,9.0995,3.19,8.0,0.08,0.0224663019180297,0.0226570004597306,0.0228476990014314,0.0230383975431323,0.023213840201497,0.0232290960848331,0.0228476990014314,0.0003813970834016,1.0,0.0,0.02,0.8740970909901661,0.0483870967741935,0.1788313601195989,1.0,0.0,0.02,0.0,0.0,0.1675631336625348,0.36528097039446394,0.0360370110053565,0.36528097039446394,0.0360370110053565,0.04566012129930799,0.005148144429336643,2.2082194669583246
92,Mpala05-95,95,0.3680313336789246,0.03019349584108668,0.3783783783783784,0.0405405405405405,95.0,95.0,19/01/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,OUT,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0199999995529651,0.0203199423849582,0.0209288150072097,0.0216074511408805,0.0220910941809415,0.0220933742821216,0.0209824256598949,0.0007965359836816,1.0,0.0,0.02,0.905885026171193,0.032258064516129,0.1696582265023086,1.0,0.0,0.02,0.0,0.0,0.1912977664050986,0.907260022512795,0.08277043232570849,0.907260022512795,0.08277043232570849,0.11340750281409938,0.011824347475101213,0.0
93,Mpala05-93,93,0.2727272727272727,0.0,0.2727272727272727,0.0,93.0,93.0,19/01/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,OUT,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,1.1804761148021157,0.032258064516129,0.0445379124397734,1.0,0.0,0.02,0.0,0.0,0.1677728730142058,0.6369074622370692,0.0,0.6369074622370692,0.0,0.07961343277963365,0.0,0.0
94,Mpala05-94,94,0.16467502634853487,0.00974544888374617,0.1690140845070422,0.0140845070422535,94.0,94.0,19/01/2022,30.0,0.0,0.0,5.0,4.0,2.25,28.52,23.79,North,OUT,,small,16.0905,12.4295,7.6995,4.73,5.0,0.05,0.0206623841077089,0.0206623841077089,0.0206623841077089,0.0206623841077089,0.0206623841077089,0.0206623841077089,0.0206623841077089,0.0,1.0,0.0,0.02,0.9748445867547844,0.032258064516129,0.0740225961475812,1.0,0.0,0.02,0.0,0.0,0.1791431802715752,0.36503989962234235,0.028369269983912825,0.36503989962234235,0.028369269983912825,0.04562998745279279,0.00405275285484469,2.0411553916863308
95,Mpala05-96,96,0.2738395648301589,0.03613464679737205,0.2868852459016393,0.0491803278688524,96.0,96.0,19/01/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,OUT,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0204828046262264,0.0220766668207943,0.0223926659673452,0.0232959599234163,0.0272371742874383,0.0276443473994731,0.0230801459401845,0.0022342975717037,1.0,0.0,0.02,0.7880919182179368,0.0483870967741935,0.2432198022976656,1.0,0.0,0.02,0.0,0.0,0.1889896981890435,0.6437048104137848,0.10086170725378371,0.6437048104137848,0.10086170725378371,0.0804631013017231,0.0144088153219691,0.0
96,Mpala05-97,97,0.3018818450058858,0.011379051709796374,0.3072625698324022,0.0167597765363128,97.0,97.0,19/01/2022,20.0,3.0,3.0,0.0,4.0,2.5,37.31,33.16,North,OUT,,small,16.0905,21.2195,17.0695,4.15,4.0,0.04,0.0215588845312595,0.0223848596215248,0.02321083471179,0.0258653089404106,0.0283074252307415,0.0285197831690311,0.0244298335164785,0.0029696237761527,1.0,0.0,0.02,0.8695051954883797,0.0483870967741935,0.1196015471669042,1.0,0.0,0.02,0.0,0.0,0.1761585196307727,0.7202010603695337,0.03380362160520628,0.7202010603695337,0.03380362160520628,0.09002513254619171,0.004829088800743754,2.8372932452232837
97,Mpala05-101,101,0.41522873982787184,0.022435947035079024,0.4252252252252252,0.0324324324324324,101.0,101.0,19/01/2022,45.0,0.0,3.0,3.0,5.0,2.75,34.28,30.16,North,OUT,,small,16.0905,18.1895,14.0695,4.12,5.0,0.05,0.0200427081435918,0.0210740040056407,0.0232606204226613,0.0249757338315248,0.0291520666331052,0.0305077452212572,0.023420937359333,0.0026253827381879,1.0,0.0,0.02,0.8225721256598593,0.0483870967741935,0.2024349934996438,1.0,0.0,0.02,0.0,0.0,0.1791082577237689,1.0637104052632853,0.06594003847513966,1.0637104052632853,0.06594003847513966,0.13296380065791066,0.009420005496448522,2.6440093338921566
98,Mpala05-98,98,0.1668955896079449,0.007804680517035811,0.1704545454545454,0.0113636363636363,98.0,98.0,19/01/2022,35.0,3.0,2.0,0.0,7.0,3.0,24.46,28.03,North,OUT,,small,16.0905,8.3695,11.9395,-3.57,7.0,0.07,0.0327554419636726,0.0327554419636726,0.0327554419636726,0.0327554419636726,0.0327554419636726,0.0327554419636726,0.0327554419636726,0.0,1.0,0.0,0.02,0.6933691176586135,0.032258064516129,0.0621776517174248,1.0,0.0,0.02,0.0,0.0,0.1779667336648057,0.3694008341953189,0.022857391647245488,0.3694008341953189,0.022857391647245488,0.04617510427441486,0.0032653416638922126,2.479852231040729
99,Mpala05-99,99,0.2975804704730797,0.04133047047307966,0.3125,0.05625,99.0,99.0,19/01/2022,60.0,22.0,39.0,15.0,13.0,22.25,68.58,64.24,North,OUT,,small,16.0905,52.4895,48.1495,4.34,39.0,0.39,0.0205069743096828,0.0238667242228984,0.0250515509396791,0.0303719025105237,0.0461997532844543,0.0486922860145568,0.0281744860112667,0.0081948339939117,1.0,0.0,0.02,0.586500219633237,0.0483870967741935,0.2829905955899564,1.0,0.0,0.02,0.0,0.0,0.1889957014899257,0.7078886010824004,0.11578795683780524,0.7078886010824004,0.11578795683780524,0.08848607513530005,0.016541136691115035,3.874310753974227
100,Mpala05-100,100,0.2845512715841611,0.018817005849895298,0.2937062937062937,0.0279720279720279,100.0,100.0,19/01/2022,55.0,0.0,4.0,4.0,4.0,3.0,33.96,30.05,North,OUT,,small,16.0905,17.8695,13.9595,3.91,4.0,0.04,0.020588943734765,0.0205988190136849,0.02247279509902,0.0252754744142293,0.027847780585289,0.0280714593827724,0.0234014987945556,0.0031001167371869,1.0,0.0,0.02,0.7932308404057204,0.0483870967741935,0.2008246397420572,1.0,0.0,0.02,0.0,0.0,0.1747228306007645,0.6745099544631991,0.05674139425843092,0.6745099544631991,0.05674139425843092,0.08431374430789988,0.008105913465490132,2.636160280073885
101,Mpala05-102,102,0.23535449626925856,0.005996698104120963,0.2385321100917431,0.0091743119266055,102.0,102.0,19/01/2022,65.0,4.0,4.0,6.0,0.0,3.5,37.08,33.92,North,OUT,,small,16.0905,20.9895,17.8295,3.16,6.0,0.06,0.0319148153066635,0.0319148153066635,0.0319148153066635,0.0319148153066635,0.0319148153066635,0.0319148153066635,0.0319148153066635,0.0,1.0,0.0,0.02,0.7598796844725988,0.0483870967741935,0.1042590263812174,1.0,0.0,0.02,0.0,0.0,0.1703372214703126,0.539495476981508,0.018433310209847904,0.539495476981508,0.018433310209847904,0.0674369346226885,0.002633330029978272,2.8808543888570575
102,Mpala05-108,108,0.3636363636363636,0.3181818181818182,0.3636363636363636,0.3181818181818182,108.0,108.0,19/01/2022,100.0,23.0,29.0,25.0,38.0,28.75,204.86,193.01,North,OUT,,big,32.334,172.526,160.676,11.85,38.0,0.38,0.0249627958983182,0.0340284835547208,0.0361450873315334,0.0576658807694911,0.135421543419361,0.141605719923973,0.0551507882773876,0.0345960259437561,2.0,0.98,1.0,0.842846181593691,0.0806451612903225,1.4257888080758363,0.9083922505378724,0.49,0.51,0.49,1.0408163265306123,0.4291681226731579,0.8590245357819971,0.7659845045122115,0.8590245357819971,0.7659845045122115,0.10737806697274964,0.10942635778745878,5.079389914981564
